"","start_date","end_date","duration","date_recorded","response_id","work_area","work_area_other_explanation","work_area_merged","description_quality","description_opinion","benefits_quality","benefits_score","word"
"2084","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"records"
"2085","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"mangement"
"2086","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"relationship"
"2087","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"building"
"2088","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"depth"
"2089","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"digging"
"2090","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"knowledge"
"2091","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"map"
"2092","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"intrractions"
"2093","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"records"
"2094","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"data"
"2095","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"sources"
"2096","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"enhanced"
"2097","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"automatically"
"2098","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"relationships"
"2099","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"buildings"
"2100","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"machines"
"2101","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"ai"
"2102","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"improve"
"2103","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"search"
"2104","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"hit"
"2105","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"information"
"2106","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"retrieval"
"2107","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"1"
"2108","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"scholarly"
"2109","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"records"
"2110","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"controls"
"2111","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"author's"
"2112","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"publications"
"2113","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"affinity"
"2114","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"funding"
"2115","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"issues"
"2116","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"campus"
"2117","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"collaborating"
"2118","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"institutions"
"2119","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"scholars"
"2120","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"2"
"2121","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"formats"
"2122","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"manifesto"
"2123","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"involve"
"2124","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"create"
"2125","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"linked"
"2126","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"data"
"2127","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"records"
"2128","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"chance"
"2129","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"hands"
"2130","8/8/2017 19:46","8/8/2017 20:28",2491,"8/8/2017 20:28","R_3gN8yrLN6ujHKhU","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,1,1,"experience"
"2131","8/8/2017 21:38","8/8/2017 21:39",83,"8/8/2017 21:39","R_25BgvIUv1wkD1va","Technical Services and Metadata",NA,"Technical Services and Metadata",0,0,0,0,"attempt"
"2132","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"linked"
"2133","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"data"
"2134","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"photograph"
"2135","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"linked"
"2136","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"geographic"
"2137","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"location"
"2138","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"map"
"2139","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"1"
"2140","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"bibliographic"
"2141","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"records"
"2142","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"link"
"2143","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"table"
"2144","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"contents"
"2145","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"reviews"
"2146","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"2"
"2147","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"audio"
"2148","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"recordings"
"2149","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"linked"
"2150","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"historical"
"2151","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"timeline"
"2152","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"time"
"2153","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"provide"
"2154","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"benefits"
"2155","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"users"
"2156","8/8/2017 20:59","8/8/2017 22:05",3975,"8/8/2017 22:05","R_Q9ZD73qFWmvyX5f","Public Services (e.g., liaison, reference, access services)",NA,"Public Services (e.g., liaison, reference, access services)",1,0,1,1,"time"
"2157","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"linked"
"2158","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"data"
"2159","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"describes"
"2160","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"primitive"
"2161","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"structure"
"2162","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"believed"
"2163","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"capable"
"2164","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"connecting"
"2165","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"extremely"
"2166","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"statements"
"2167","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"link"
"2168","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"entity"
"2169","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"supposed"
"2170","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"operate"
"2171","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"closed"
"2172","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"vocabularies"
"2173","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"suffice"
"2174","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"express"
"2175","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"conceivable"
"2176","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"relationship"
"2177","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"post"
"2178","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"www"
"2179","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"environment"
"2180","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"called"
"2181","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"semantic"
"2182","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"web"
"2183","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"information"
"2184","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"atomized"
"2185","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"deprived"
"2186","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"context"
"2187","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"practical"
"2188","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"meaning"
"2189","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"linked"
"2190","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"data"
"2191","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"library"
"2192","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"users"
"2193","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"mind"
"2194","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"system's"
"2195","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"clientele"
"2196","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"linked"
"2197","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"data"
"2198","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"supposed"
"2199","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"internet"
"2200","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"users"
"2201","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"semantic"
"2202","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"web"
"2203","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"users"
"2204","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"access"
"2205","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"information"
"2206","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"stored"
"2207","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"library"
"2208","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"knowledge"
"2209","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"bases"
"2210","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"learn"
"2211","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"navigate"
"2212","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"traditional"
"2213","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"catalog"
"2214","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"belief"
"2215","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"synergistic"
"2216","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"amplification"
"2217","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"library"
"2218","8/8/2017 21:32","8/8/2017 22:29",3438,"8/8/2017 22:29","R_3EZmVPtp2E3g3Ed","Technical Services and Metadata",NA,"Technical Services and Metadata",1,-1,2,-1,"accumulated"
